title,genre_bucket,user_segment,avg_aesthetic_score,predicted_ctr
6 Bullets,Action & Adventure,action_viewer,5.498,0.2998
Operações Especiais,Action & Adventure,action_viewer,5.498,0.3519
I Don't Feel at Home in This World Anymore,Dramas,action_viewer,5.465,0.3221
Legend Quest,Other,drama_viewer,5.282,0.4587
The Sound of Your Heart,International Movies,drama_viewer,5.472,0.2642
Love Me As I Am,International Movies,drama_viewer,5.472,0.2642
Trevor Noah: Afraid of the Dark,Other,action_viewer,5.282,0.4576
Boy Missing,International Movies,drama_viewer,5.472,0.3047
Growing Up Wild,Children & Family Movies,action_viewer,5.38,0.3071
Tini: The New Life of Violetta,Children & Family Movies,action_viewer,5.38,0.3029
Love for Ten: Generation of Youth,International Movies,drama_viewer,5.472,0.2642
Nailed It,Other,family_viewer,5.282,0.4693
Air Force One,Action & Adventure,action_viewer,5.498,0.2998
Rocky Handsome,Action & Adventure,action_viewer,5.498,0.3519
A Heavy Heart,Dramas,drama_viewer,5.465,0.3782
Nightmare High,International Movies,drama_viewer,5.472,0.2642
Rush: Beyond the Lighted Stage,Documentaries,drama_viewer,5.408,0.4623
Spark,International Movies,drama_viewer,5.472,0.2642
The Fury of a Patient Man,International Movies,drama_viewer,5.472,0.3047
The Memory of Water,Dramas,drama_viewer,5.465,0.3782
Girlfriend's Day,Comedies,drama_viewer,5.241,0.3591
Katherine Ryan: In Trouble,Other,drama_viewer,5.282,0.4623
White Nights,International Movies,drama_viewer,5.472,0.2642
Audible,Documentaries,drama_viewer,5.408,0.4623
Cyborg 009: Call of Justice,Other,drama_viewer,5.282,0.4587
David Brent: Life on the Road,Comedies,drama_viewer,5.241,0.3591
Grillo vs Grillo,Other,drama_viewer,5.282,0.4623
Hitler - A Career,Documentaries,drama_viewer,5.408,0.4623
"Michael Bolton's Big, Sexy Valentine's Day Special",Comedies,drama_viewer,5.241,0.3591
Daniel Sosa: Sosafado,Other,drama_viewer,5.282,0.4623
Imperial Dreams,Dramas,action_viewer,5.465,0.3221
Dilwale,Action & Adventure,action_viewer,5.498,0.3519
Happy New Year,Action & Adventure,action_viewer,5.498,0.3519
Haraamkhor,Dramas,drama_viewer,5.465,0.3782
Austin Powers in Goldmember,Action & Adventure,action_viewer,5.498,0.2998
Heroes Wanted,Action & Adventure,action_viewer,5.498,0.3519
The Reconquest,Dramas,drama_viewer,5.465,0.3782
Zapped,Children & Family Movies,action_viewer,5.38,0.3071
Bill Burr: Walk Your Way Out,Other,action_viewer,5.282,0.4576
Semana Santa,Dramas,drama_viewer,5.465,0.3782
Journey to Greenland,Comedies,drama_viewer,5.241,0.4433
IBOY,International Movies,drama_viewer,5.472,0.3047
O Silêncio do Céu,Dramas,drama_viewer,5.465,0.3782
Cristela Alonzo: Lower Classy,Other,action_viewer,5.282,0.4576
Gad Gone Wild,Other,drama_viewer,5.282,0.4623
Austin Powers: International Man of Mystery,Comedies,drama_viewer,5.241,0.3591
Pink,Dramas,drama_viewer,5.465,0.3782
Take the 10,Comedies,drama_viewer,5.241,0.3591
Neal Brennan: 3 Mics,Other,action_viewer,5.282,0.4576
Berlin Calling,Dramas,drama_viewer,5.465,0.3782
Sarajevo,Dramas,drama_viewer,5.465,0.3782
Stereo,International Movies,drama_viewer,5.472,0.3047
We Are Young. We Are Strong.,Dramas,drama_viewer,5.465,0.3782
Casablancas: The Man Who Loved Women,Documentaries,drama_viewer,5.408,0.4623
Clinical,Other,action_viewer,5.282,0.4576
Very Big Shot,Comedies,drama_viewer,5.241,0.4433
Austin Powers: The Spy Who Shagged Me,Action & Adventure,action_viewer,5.498,0.2998
Jim Gaffigan: Cinco,Other,action_viewer,5.282,0.4576
We're Lalaloopsy,Other,family_viewer,5.282,0.4693
Under the Shadow,Other,drama_viewer,5.282,0.4623
Coin Heist,Children & Family Movies,action_viewer,5.38,0.3071
LEGO: Marvel Super Heroes: Maximum Overload,Children & Family Movies,action_viewer,5.38,0.3071
Rampage: President Down,Action & Adventure,action_viewer,5.498,0.3519
Marvel's Hulk: Where Monsters Dwell,Children & Family Movies,action_viewer,5.38,0.3071
Jen Kirkman: Just Keep Livin’?,Other,action_viewer,5.282,0.4576
Autohead,Dramas,drama_viewer,5.465,0.3782
Bee Movie,Children & Family Movies,action_viewer,5.38,0.3071
Boogie Nights,Comedies,drama_viewer,5.241,0.3591
Headwinds,Dramas,drama_viewer,5.465,0.3782
Star Trek: Deep Space Nine,Other,family_viewer,5.282,0.4693
Udta Punjab,Dramas,drama_viewer,5.465,0.3782
Mr. Pig,Dramas,drama_viewer,5.465,0.3782
My Runway,International Movies,drama_viewer,5.472,0.2642
AJIN: Demi-Human,Other,drama_viewer,5.282,0.4587
Chasing Cameron,Other,family_viewer,5.282,0.4693
7:19,Dramas,drama_viewer,5.465,0.3782
Garfunkel and Oates: Trying to be Special,Other,action_viewer,5.282,0.4576
Sense8,Other,family_viewer,5.282,0.4693
Bureau of Magical Things,International Movies,drama_viewer,5.472,0.2642
A Christmas Special: Miraculous: Tales of Ladybug & Cat Noir,Other,drama_viewer,5.282,0.4623
Gabriel lglesias: I’m Sorry For What I Said When I Was Hungry,Other,action_viewer,5.282,0.4576
Barry,Dramas,action_viewer,5.465,0.3221
Crazyhead,Other,drama_viewer,5.282,0.4587
Sister Cities,Dramas,action_viewer,5.465,0.3221
3 Türken & ein Baby,Comedies,drama_viewer,5.241,0.4433
Color of Woman,International Movies,drama_viewer,5.472,0.2642
Eddie - Strongman,Documentaries,drama_viewer,5.408,0.4623
Goodbye My Wife,International Movies,drama_viewer,5.472,0.2642
Happy And,International Movies,drama_viewer,5.472,0.2642
Charlie's Angels,Action & Adventure,action_viewer,5.498,0.2998
Heaven's Garden,International Movies,drama_viewer,5.472,0.2642
Ice Fantasy,International Movies,drama_viewer,5.472,0.2642
Immortal Classic,International Movies,drama_viewer,5.472,0.2642
InuYasha,Other,drama_viewer,5.282,0.4587
K-POP Extreme Survival,International Movies,drama_viewer,5.472,0.2642
Merlin,Other,drama_viewer,5.282,0.4587
Miss Panda & Mr. Hedgehog,International Movies,drama_viewer,5.472,0.2642
Sand Storm,Dramas,drama_viewer,5.465,0.3782
Tokyo Trial,International Movies,drama_viewer,5.472,0.2642
Ricardo O'Farrill: Abrazo navideño,Other,drama_viewer,5.282,0.4623
Congo,Action & Adventure,action_viewer,5.498,0.2998
Asperger's Are Us,Documentaries,action_viewer,5.408,0.4576
Captive,Other,drama_viewer,5.282,0.4587
Mariah Carey's Merriest Christmas,Children & Family Movies,action_viewer,5.38,0.3071
Spectral,Action & Adventure,action_viewer,5.498,0.2998
White Rabbit Project,Other,family_viewer,5.282,0.4693
Miss in Kiss,International Movies,drama_viewer,5.472,0.2642
Other People,Comedies,drama_viewer,5.241,0.3591
The Cuba Libre Story,Other,drama_viewer,5.282,0.4587
Blue Jay,Dramas,action_viewer,5.465,0.3221
One in a Billion,Documentaries,action_viewer,5.408,0.4576
Dennis the Menace,Children & Family Movies,action_viewer,5.38,0.3071
Reggie Watts: Spatial,Other,action_viewer,5.282,0.4576
From Dusk Till Dawn,Other,family_viewer,5.282,0.4693
Mercenary,Dramas,drama_viewer,5.465,0.3782
Lost & Found Music Studios,Other,drama_viewer,5.282,0.4587
For the Love of Spock,Documentaries,action_viewer,5.408,0.4576
White Girl,Dramas,action_viewer,5.465,0.3221
#Rucker50,Documentaries,action_viewer,5.408,0.4576
1000 Rupee Note,Dramas,drama_viewer,5.465,0.3782
Across Grace Alley,Dramas,action_viewer,5.465,0.3221
Asu Mare 2,Comedies,drama_viewer,5.241,0.4433
Naruto Shippuden the Movie: Blood Prison,Action & Adventure,action_viewer,5.498,0.3519
Dreamy Eyes,Dramas,drama_viewer,5.465,0.3782
Back to 1989,International Movies,drama_viewer,5.472,0.2642
Bromance,International Movies,drama_viewer,5.472,0.2642
Interrogation,Dramas,drama_viewer,5.465,0.3782
Rainbow Time,Comedies,drama_viewer,5.241,0.3591
Refresh Man,International Movies,drama_viewer,5.472,0.2642
Richard Pryor: Live in Concert,Other,action_viewer,5.282,0.4576
The Violin Player,Dramas,drama_viewer,5.465,0.3782
Beauties of the Night,Documentaries,drama_viewer,5.408,0.4623
Gilmore Girls: A Year in the Life,Comedies,drama_viewer,5.241,0.3829
Michael Che Matters,Other,action_viewer,5.282,0.4576
Dynasty Warriors,Action & Adventure,action_viewer,5.498,0.3519
Mercy,Dramas,action_viewer,5.465,0.3221
The Land of Cards,Dramas,drama_viewer,5.465,0.3782
Carlos Ballarta: El amor es de putos,Other,drama_viewer,5.282,0.4623
Donald Glover: Weirdo,Other,action_viewer,5.282,0.4576
Colin Quinn: The New York Story,Other,action_viewer,5.282,0.4576
Divines,Dramas,drama_viewer,5.465,0.3782
La Niña,Other,drama_viewer,5.282,0.4587
Paranoid,Other,drama_viewer,5.282,0.4587
Dieter Nuhr: Nuhr in Berlin,Other,drama_viewer,5.282,0.4623
Mumbai Cha Raja,Dramas,drama_viewer,5.465,0.3782
Generation 56k,International Movies,drama_viewer,5.472,0.2642
True Memoirs of an International Assassin,Action & Adventure,action_viewer,5.498,0.2998
Einsatzgruppen: The Nazi Death Squads,Other,drama_viewer,5.282,0.4587
Kathleen Madigan: Bothering Jesus,Other,action_viewer,5.282,0.4576
Case,Other,drama_viewer,5.282,0.4587
Danger Mouse,Other,drama_viewer,5.282,0.4587
"Dana Carvey: Straight White Male, 60",Other,action_viewer,5.282,0.4576
The Ivory Game,Documentaries,drama_viewer,5.408,0.4623
A Grand Night In: The Story of Aardman,Documentaries,drama_viewer,5.408,0.4623
Inborn Pair,International Movies,drama_viewer,5.472,0.2642
Just You,International Movies,drama_viewer,5.472,0.2642
Hampstead,Comedies,drama_viewer,5.241,0.4433
Love Around,International Movies,drama_viewer,5.472,0.2642
Love Family,International Movies,drama_viewer,5.472,0.2642
Love Me or Leave Me,International Movies,drama_viewer,5.472,0.2642
Love Now,International Movies,drama_viewer,5.472,0.2642
Norman Lear: Just Another Version of You,Documentaries,action_viewer,5.408,0.4576
Santa Pac's Merry Berry Day,Other,drama_viewer,5.282,0.4623
Spanish Affair 2,Comedies,drama_viewer,5.241,0.4433
Pup Star,Children & Family Movies,action_viewer,5.38,0.3029
I Am the Pretty Thing That Lives in the House,Other,action_viewer,5.282,0.4576
Into the Inferno,Documentaries,drama_viewer,5.408,0.4623
Kung Fu Panda,Children & Family Movies,action_viewer,5.38,0.3071
The African Doctor,Comedies,drama_viewer,5.241,0.4433
They Are Everywhere,Comedies,drama_viewer,5.241,0.4433
Trailer Park Boys: Out of the Park: Europe,International Movies,drama_viewer,5.472,0.2642
West Coast,Comedies,drama_viewer,5.241,0.4433
7 años,Dramas,drama_viewer,5.465,0.3782
Containment,Dramas,family_viewer,5.465,0.3663
Joe Rogan: Triggered,Other,action_viewer,5.282,0.4576
A Mighty Team,Comedies,drama_viewer,5.241,0.4433
Berserk: The Golden Age Arc I - The Egg of the King,Action & Adventure,action_viewer,5.498,0.3519
Bleach The Movie: Fade to Black,Action & Adventure,action_viewer,5.498,0.3519
Kung Fu Panda 2,Children & Family Movies,action_viewer,5.38,0.3071
Bleach the Movie: Hell Verse,Action & Adventure,action_viewer,5.498,0.3519
Blind Date,Comedies,drama_viewer,5.241,0.4433
DEATH NOTE,Other,drama_viewer,5.282,0.4587
Spotless,Other,drama_viewer,5.282,0.4587
Vampire Knight,Other,drama_viewer,5.282,0.4587
Sky Ladder: The Art of Cai Guo-Qiang,Documentaries,action_viewer,5.408,0.4576
Mascots,Comedies,drama_viewer,5.241,0.3591
Justin Timberlake + the Tennessee Kids,Other,action_viewer,5.282,0.4576
13TH,Documentaries,action_viewer,5.408,0.4576
Russell Peters: Almost Famous,Other,action_viewer,5.282,0.4576
Life as We Know It,Comedies,drama_viewer,5.241,0.3591
StoryBots Super Songs,Other,family_viewer,5.282,0.4693
The Siege of Jadotville,Action & Adventure,action_viewer,5.498,0.3519
LEGO Jurassic World: The Indominus Escape,Children & Family Movies,action_viewer,5.38,0.3071
Be with Me,International Movies,drama_viewer,5.472,0.2642
Be with You,International Movies,drama_viewer,5.472,0.2642
Bombshell,Dramas,drama_viewer,5.465,0.3782
Chatô: The King of Brazil,Dramas,drama_viewer,5.465,0.3782
Fall in Love with Me,International Movies,drama_viewer,5.472,0.2642
Harud,Dramas,drama_viewer,5.465,0.3782
Love Cheque Charge,International Movies,drama_viewer,5.472,0.2642
Mary Magdalene,Dramas,action_viewer,5.465,0.3221
Masha's Spooky Stories,Other,family_viewer,5.282,0.4693
Much Ado About Nothing,Dramas,action_viewer,5.465,0.3221
Murphy's Law of Love,International Movies,drama_viewer,5.472,0.2642
My Big Night,Comedies,drama_viewer,5.241,0.4433
My Little Pony Equestria Girls: Legend of Everfree,Children & Family Movies,action_viewer,5.38,0.3071
Old Money,International Movies,drama_viewer,5.472,0.2976
Pac's Scary Halloween,Other,drama_viewer,5.282,0.4623
Riphagen - The Untouchable,Dramas,drama_viewer,5.465,0.3782
Someone Like You,International Movies,drama_viewer,5.472,0.2642
Umrika,Dramas,drama_viewer,5.465,0.3782
Masameer County,International Movies,drama_viewer,5.472,0.2642
Unchained: The Untold Story of Freestyle Motocross,Documentaries,action_viewer,5.408,0.4576
Welcome Mr. President,Comedies,drama_viewer,5.241,0.4433
When I See You Again,International Movies,drama_viewer,5.472,0.2642
Amanda Knox,Documentaries,action_viewer,5.408,0.4576
Audrie & Daisy,Documentaries,action_viewer,5.408,0.4576
Iliza Shlesinger: Confirmed Kills,Other,action_viewer,5.282,0.4576
VeggieTales in the House,Other,family_viewer,5.282,0.4693
"Karol Modzelewski, Łukasz „Lotek” Lodkowski No Offense",Other,drama_viewer,5.282,0.4623
"Katarzyna Piasecka, Rafał Pacześ Seriously Funny",Other,drama_viewer,5.282,0.4623
"Mariusz Kałamaga, Karol Kopiec, Wiolka Walaszczyk Hilarious Trio",Other,drama_viewer,5.282,0.4623
Memoirs of a Geisha,Dramas,action_viewer,5.465,0.3221
"Rafał Banaś, Michał Leja Laugh out Loud",Other,drama_viewer,5.282,0.4623
The Best of Rafał Rutkowski Olka Szczęśniak,Other,drama_viewer,5.282,0.4623
"Tomasz Jachimek, Jacek Stramik Laugh at Live",Other,drama_viewer,5.282,0.4623
ARQ,International Movies,drama_viewer,5.472,0.3408
Cedric the Entertainer: Live from the Ville,Other,action_viewer,5.282,0.4576
Louis C.K.: Hilarious,Other,action_viewer,5.282,0.4576
The White Helmets,Documentaries,drama_viewer,5.408,0.4623
Sample This,Documentaries,action_viewer,5.408,0.4576
Extremis,Documentaries,action_viewer,5.408,0.4576
Jandino: Whatever it Takes,Other,drama_viewer,5.282,0.4623
Naruto Shippûden the Movie: Bonds,Action & Adventure,action_viewer,5.498,0.3519
Midnight Run,Action & Adventure,action_viewer,5.498,0.2998
Chef's Table: France,Other,drama_viewer,5.282,0.4587
Kulipari: An Army of Frogs,Other,family_viewer,5.282,0.4693
Conspiracy,Other,drama_viewer,5.282,0.4587
Dead Set,Other,drama_viewer,5.282,0.4587
Forensic Files,Other,family_viewer,5.282,0.4693
Saudi Arabia Uncovered,Documentaries,drama_viewer,5.408,0.4623
The Fierce Wife,International Movies,drama_viewer,5.472,0.2642
Witches: A Century of Murder,Other,drama_viewer,5.282,0.4587
Glitter Force,Other,drama_viewer,5.282,0.4587
Jeff Foxworthy and Larry the Cable Guy: We’ve Been Thinking...,Other,action_viewer,5.282,0.4576
Mobile Suit Gundam Hathaway,Action & Adventure,action_viewer,5.498,0.3519
XOXO,Dramas,action_viewer,5.465,0.3221
I'll Sleep When I'm Dead,Documentaries,action_viewer,5.408,0.4576
Behind Enemy Lines,Other,family_viewer,5.282,0.4693
Caught on Camera,Other,drama_viewer,5.282,0.4587
Louis C.K.: Live at the Comedy Store,Other,action_viewer,5.282,0.4576
Real Crime: Supermarket Heist (Tesco Bomber),Documentaries,drama_viewer,5.408,0.4623
Jim Gaffigan: Beyond the Pale,Other,action_viewer,5.282,0.4576
Jim Gaffigan: King Baby,Other,action_viewer,5.282,0.4576
Jim Gaffigan: Mr. Universe,Other,action_viewer,5.282,0.4576
Jim Gaffigan: Obsessed,Other,action_viewer,5.282,0.4576
Mortal Kombat,Action & Adventure,action_viewer,5.498,0.2998
David Cross: Making America Great Again!,Other,action_viewer,5.282,0.4576
Lavell Crawford: Can a Brother Get Some Love?,Other,action_viewer,5.282,0.4576
Children of God,Documentaries,drama_viewer,5.408,0.4623
Cocaine,Other,drama_viewer,5.282,0.4587
Edge of the Universe,Other,drama_viewer,5.282,0.4587
Interview with a Serial Killer,Documentaries,action_viewer,5.408,0.4576
La Esclava Blanca,International Movies,drama_viewer,5.472,0.2642
Real Crime: Diamond Geezers,Documentaries,drama_viewer,5.408,0.4623
LEGO Bionicle: The Journey to One,Other,family_viewer,5.282,0.4693
Tallulah,Dramas,action_viewer,5.465,0.3221
Mother's Day,Comedies,drama_viewer,5.241,0.3591
Popples,Other,family_viewer,5.282,0.4693
Rebirth,Dramas,action_viewer,5.465,0.3221
Tony Robbins: I Am Not Your Guru,Documentaries,action_viewer,5.408,0.4576
Gridlocked,Action & Adventure,action_viewer,5.498,0.3519
Brahman Naman,Comedies,drama_viewer,5.241,0.4433
Kuromukuro,Other,drama_viewer,5.282,0.4587
Jim Jefferies: Freedumb,Other,action_viewer,5.282,0.4576
Marco Polo,Other,family_viewer,5.282,0.4693
X: Past Is Present,Dramas,drama_viewer,5.465,0.3782
Justin Time GO!,Other,drama_viewer,5.282,0.4587
No Strings Attached,Comedies,drama_viewer,5.241,0.3591
Sofía Niño de Rivera: Exposed,Other,drama_viewer,5.282,0.4623
The Fundamentals of Caring,Comedies,drama_viewer,5.241,0.3591
Ip Man 3,Action & Adventure,action_viewer,5.498,0.3519
Bo Burnham: Make Happy,Other,action_viewer,5.282,0.4576
Hibana: Spark,International Movies,drama_viewer,5.472,0.2642
72 Cutest Animals,Other,drama_viewer,5.282,0.4587
72 Dangerous Places to Live,Other,drama_viewer,5.282,0.4587
The Do-Over,Action & Adventure,action_viewer,5.498,0.2998
Ali Wong: Baby Cobra,Other,action_viewer,5.282,0.4576
Special Correspondents,Comedies,drama_viewer,5.241,0.3591
Not Another Teen Movie,Comedies,drama_viewer,5.241,0.3591
Team Foxcatcher,Documentaries,action_viewer,5.408,0.4576
Patton Oswalt: Talking for Clapping,Other,action_viewer,5.282,0.4576
Belgica,Dramas,drama_viewer,5.465,0.3782
Hush,Other,action_viewer,5.282,0.4576
Cyborg 009 VS Devilman,Other,family_viewer,5.282,0.4693
Frank and Cindy,Documentaries,action_viewer,5.408,0.4576
Justin Time,Other,drama_viewer,5.282,0.4587
Terrace House: Boys & Girls in the City,International Movies,drama_viewer,5.472,0.2642
Kung Fu Panda: Secrets of the Scroll,Children & Family Movies,action_viewer,5.38,0.3071
He Never Died,Comedies,drama_viewer,5.241,0.4433
Ophelia,Dramas,action_viewer,5.465,0.3221
Jimmy Carr: Funny Business,Other,drama_viewer,5.282,0.4623
My Beautiful Broken Brain,Documentaries,drama_viewer,5.408,0.4623
Pee-wee's Big Holiday,Children & Family Movies,action_viewer,5.38,0.3071
Netflix Presents: The Characters,Comedies,drama_viewer,5.241,0.3829
Your lie in April,Other,drama_viewer,5.282,0.4587
"Crouching Tiger, Hidden Dragon: Sword of Destiny",Action & Adventure,action_viewer,5.498,0.2998
Marvel Super Hero Adventures: Frost Fight!,Children & Family Movies,action_viewer,5.38,0.3071
Cooked,Other,family_viewer,5.282,0.4693
Care Bears & Cousins,Other,family_viewer,5.282,0.4693
Hannibal Buress: Comedy Camisado,Other,action_viewer,5.282,0.4576
Pet Sematary 2,Other,drama_viewer,5.282,0.4623
Turbo FAST,Other,family_viewer,5.282,0.4693
Masha's Tales,Other,drama_viewer,5.282,0.4587
Chelsea Does,Other,family_viewer,5.282,0.4693
Ricardo O'Farrill Abrazo Genial,Other,drama_viewer,5.282,0.4623
Ip Man,Action & Adventure,action_viewer,5.498,0.3519
Ip Man 2,Action & Adventure,action_viewer,5.498,0.3519
Tom Segura: Mostly Stories,Other,action_viewer,5.282,0.4576
Marco Polo: One Hundred Eyes,Other,action_viewer,5.282,0.4576
Sammy & Co,Other,drama_viewer,5.282,0.4587
Mike Epps: Don't Take It Personal,Other,action_viewer,5.282,0.4576
Quarantine Tales,International Movies,drama_viewer,5.472,0.2642
